Date,Military Hour,Airport Code,Weather Description,Precipitation (Inches),Visibility (Miles)
4/11/2022,3,EWR,Clear skies,0.0,10.0
4/11/2022,4,EWR,Clear skies,0.0,10.0
4/11/2022,5,EWR,Clear skies,0.0,10.0
4/11/2022,6,EWR,Clear skies,0.0,10.0
4/11/2022,7,EWR,Clear skies,0.0,10.0
4/11/2022,8,EWR,Clear skies,0.0,10.0
4/11/2022,9,EWR,Partly cloudy,0.0,10.0
4/11/2022,10,EWR,Partly cloudy,0.0,10.0
4/11/2022,11,EWR,Partly cloudy,0.0,10.0
4/11/2022,12,EWR,Partly cloudy,0.0,10.0
4/11/2022,13,EWR,Partly cloudy,0.0,10.0
4/11/2022,14,EWR,Partly cloudy,0.0,10.0
4/11/2022,15,EWR,Partly cloudy,0.0,10.0
4/11/2022,16,EWR,Partly cloudy,0.0,10.0
4/11/2022,17,EWR,Partly cloudy,0.0,10.0
4/11/2022,18,EWR,Partly cloudy,0.0,10.0
4/11/2022,19,EWR,Partly cloudy,0.0,10.0
4/11/2022,20,EWR,Partly cloudy,0.0,10.0
4/11/2022,21,EWR,Partly cloudy,0.0,10.0
4/11/2022,22,EWR,Partly cloudy,0.0,10.0
4/11/2022,23,EWR,Partly cloudy,0.0,10.0
4/12/2022,0,EWR,Partly cloudy,0.0,10.0
4/12/2022,1,EWR,Overcast skies,0.0,10.0
4/12/2022,2,EWR,Partly cloudy,0.0,10.0
4/12/2022,3,EWR,Raining,0.0,10.0
4/12/2022,4,EWR,Raining,0.0,10.0
4/12/2022,5,EWR,Overcast skies,0.0,10.0
4/12/2022,6,EWR,Raining,0.0,10.0
4/12/2022,7,EWR,Raining,0.0,10.0
4/12/2022,8,EWR,Raining,0.0,10.0
4/12/2022,9,EWR,Raining,0.0,9.0
4/12/2022,10,EWR,Partly cloudy,0.0,10.0
4/12/2022,11,EWR,Partly cloudy,0.0,10.0
4/12/2022,12,EWR,Partly cloudy,0.0,10.0
4/12/2022,13,EWR,Partly cloudy,0.0,10.0
4/12/2022,14,EWR,Partly cloudy,0.0,10.0
4/12/2022,15,EWR,Partly cloudy,0.0,10.0
4/12/2022,16,EWR,Partly cloudy,0.0,10.0
4/12/2022,17,EWR,Partly cloudy,0.0,10.0
4/12/2022,18,EWR,Partly cloudy,0.0,10.0
4/12/2022,19,EWR,Partly cloudy,0.0,10.0
4/12/2022,20,EWR,Partly cloudy,0.0,10.0
4/12/2022,21,EWR,Clear skies,0.0,10.0
4/12/2022,22,EWR,Clear skies,0.0,10.0
4/12/2022,23,EWR,Clear skies,0.0,10.0
4/13/2022,0,EWR,Clear skies,0.0,10.0
4/13/2022,1,EWR,Clear skies,0.0,10.0
4/13/2022,2,EWR,Partly cloudy,0.0,10.0
4/13/2022,3,EWR,Partly cloudy,0.0,10.0
4/13/2022,4,EWR,Partly cloudy,0.0,10.0
4/13/2022,5,EWR,Partly cloudy,0.0,10.0
4/13/2022,6,EWR,Partly cloudy,0.0,10.0
4/13/2022,7,EWR,Partly cloudy,0.0,10.0
4/13/2022,8,EWR,Partly cloudy,0.0,10.0
4/13/2022,9,EWR,Partly cloudy,0.0,10.0
4/13/2022,10,EWR,Partly cloudy,0.0,10.0
4/13/2022,11,EWR,Partly cloudy,0.0,10.0
4/13/2022,12,EWR,Partly cloudy,0.0,10.0
4/13/2022,13,EWR,Partly cloudy,0.0,10.0
4/13/2022,14,EWR,Partly cloudy,0.0,10.0
4/13/2022,15,EWR,Partly cloudy,0.0,10.0
4/13/2022,16,EWR,Partly cloudy,0.0,10.0
4/13/2022,17,EWR,Partly cloudy,0.0,10.0
4/13/2022,18,EWR,Partly cloudy,0.0,10.0
4/13/2022,19,EWR,Partly cloudy,0.0,10.0
4/13/2022,20,EWR,Partly cloudy,0.0,10.0
4/13/2022,21,EWR,Partly cloudy,0.0,10.0
4/13/2022,22,EWR,Partly cloudy,0.0,10.0
4/13/2022,23,EWR,Partly cloudy,0.0,10.0
4/14/2022,0,EWR,Partly cloudy,0.0,10.0
4/14/2022,1,EWR,Partly cloudy,0.0,10.0
4/14/2022,2,EWR,Partly cloudy,0.0,10.0
4/14/2022,3,EWR,Partly cloudy,0.0,10.0
4/14/2022,4,EWR,Partly cloudy,0.0,10.0
4/14/2022,5,EWR,Partly cloudy,0.0,10.0
4/14/2022,6,EWR,Partly cloudy,0.0,9.0
4/14/2022,7,EWR,Partly cloudy,0.0,9.0
4/14/2022,8,EWR,Partly cloudy,0.0,10.0
4/14/2022,9,EWR,Partly cloudy,0.0,10.0
4/14/2022,10,EWR,Partly cloudy,0.0,10.0
4/14/2022,11,EWR,Partly cloudy,0.0,10.0
4/14/2022,12,EWR,Partly cloudy,0.0,10.0
4/14/2022,13,EWR,Partly cloudy,0.0,10.0
4/14/2022,14,EWR,Partly cloudy,0.0,10.0
4/14/2022,15,EWR,Partly cloudy,0.0,10.0
4/14/2022,16,EWR,Partly cloudy,0.0,10.0
4/14/2022,17,EWR,Partly cloudy,0.0,10.0
4/14/2022,17,EWR,Raining,0.0,10.0
4/14/2022,18,EWR,Raining,0.0,10.0
4/14/2022,18,EWR,Thunderstorms,0.0,9.7
4/14/2022,19,EWR,Partly cloudy,0.1,10.0
4/14/2022,19,EWR,Raining,0.0,4.0
4/14/2022,20,EWR,Partly cloudy,0.0,10.0
4/14/2022,21,EWR,Partly cloudy,0.0,10.0
4/14/2022,22,EWR,Partly cloudy,0.0,10.0
4/14/2022,23,EWR,Partly cloudy,0.0,10.0
4/15/2022,0,EWR,Partly cloudy,0.0,10.0
4/15/2022,1,EWR,Partly cloudy,0.0,10.0
4/15/2022,2,EWR,Partly cloudy,0.0,10.0
4/15/2022,3,EWR,Partly cloudy,0.0,10.0
4/15/2022,4,EWR,Partly cloudy,0.0,10.0
4/15/2022,5,EWR,Partly cloudy,0.0,10.0
4/15/2022,6,EWR,Partly cloudy,0.0,10.0
4/15/2022,7,EWR,Partly cloudy,0.0,10.0
4/15/2022,8,EWR,Partly cloudy,0.0,10.0
4/15/2022,9,EWR,Partly cloudy,0.0,10.0
4/15/2022,10,EWR,Partly cloudy,0.0,10.0
4/15/2022,11,EWR,Partly cloudy,0.0,10.0
4/15/2022,12,EWR,Partly cloudy,0.0,10.0
4/15/2022,13,EWR,Partly cloudy,0.0,10.0
4/15/2022,14,EWR,Partly cloudy,0.0,10.0
4/15/2022,15,EWR,Partly cloudy,0.0,10.0
4/15/2022,16,EWR,Partly cloudy,0.0,10.0
4/15/2022,17,EWR,Partly cloudy,0.0,10.0
4/15/2022,18,EWR,Partly cloudy,0.0,10.0
4/15/2022,19,EWR,Partly cloudy,0.0,10.0
4/15/2022,20,EWR,Partly cloudy,0.0,10.0
4/15/2022,21,EWR,Partly cloudy,0.0,10.0
4/15/2022,22,EWR,Partly cloudy,0.0,10.0
4/15/2022,23,EWR,Partly cloudy,0.0,10.0
4/16/2022,0,EWR,Partly cloudy,0.0,10.0
4/16/2022,1,EWR,Partly cloudy,0.0,10.0
4/16/2022,2,EWR,Partly cloudy,0.0,10.0
4/16/2022,3,EWR,Partly cloudy,0.0,10.0
4/16/2022,4,EWR,Overcast skies,0.0,10.0
4/16/2022,5,EWR,Partly cloudy,0.0,10.0
4/16/2022,6,EWR,Partly cloudy,0.0,10.0
4/16/2022,7,EWR,Partly cloudy,0.0,10.0
4/16/2022,8,EWR,Partly cloudy,0.0,10.0
4/16/2022,9,EWR,Partly cloudy,0.0,10.0
4/16/2022,10,EWR,Partly cloudy,0.0,10.0
4/16/2022,11,EWR,Partly cloudy,0.0,10.0
4/16/2022,12,EWR,Partly cloudy,0.0,10.0
4/16/2022,13,EWR,Partly cloudy,0.0,10.0
4/16/2022,14,EWR,Partly cloudy,0.0,10.0
4/16/2022,15,EWR,Partly cloudy,0.0,10.0
4/16/2022,16,EWR,Partly cloudy,0.0,10.0
4/16/2022,17,EWR,Partly cloudy,0.0,10.0
4/16/2022,18,EWR,Partly cloudy,0.0,10.0
4/16/2022,19,EWR,Partly cloudy,0.0,10.0
4/16/2022,20,EWR,Raining,0.0,10.0
4/16/2022,21,EWR,Raining,0.1,5.5
4/16/2022,22,EWR,Raining,0.1,8.5
4/16/2022,23,EWR,Overcast skies,0.0,10.0
4/17/2022,0,EWR,Partly cloudy,0.0,10.0
4/17/2022,1,EWR,Partly cloudy,0.0,10.0
4/17/2022,2,EWR,Partly cloudy,0.0,10.0
4/17/2022,3,EWR,Partly cloudy,0.0,10.0
4/17/2022,4,EWR,Partly cloudy,0.0,10.0
4/17/2022,5,EWR,Partly cloudy,0.0,10.0
4/17/2022,6,EWR,Partly cloudy,0.0,10.0
4/17/2022,7,EWR,Partly cloudy,0.0,10.0
4/17/2022,8,EWR,Partly cloudy,0.0,10.0
4/17/2022,9,EWR,Partly cloudy,0.0,10.0
4/17/2022,10,EWR,Partly cloudy,0.0,10.0
4/17/2022,11,EWR,Partly cloudy,0.0,10.0
4/17/2022,12,EWR,Partly cloudy,0.0,10.0
4/17/2022,13,EWR,Partly cloudy,0.0,10.0
4/17/2022,14,EWR,Partly cloudy,0.0,10.0
4/17/2022,15,EWR,Partly cloudy,0.0,10.0
4/17/2022,16,EWR,Partly cloudy,0.0,10.0
4/17/2022,17,EWR,Partly cloudy,0.0,10.0
4/17/2022,18,EWR,Partly cloudy,0.0,10.0
4/17/2022,19,EWR,Partly cloudy,0.0,10.0
4/17/2022,20,EWR,Partly cloudy,0.0,10.0
4/17/2022,21,EWR,Partly cloudy,0.0,10.0
4/17/2022,22,EWR,Clear skies,0.0,10.0
4/17/2022,23,EWR,Clear skies,0.0,10.0
4/18/2022,0,EWR,Clear skies,0.0,10.0
4/18/2022,1,EWR,Clear skies,0.0,10.0
4/18/2022,2,EWR,Partly cloudy,0.0,10.0
4/18/2022,3,EWR,Partly cloudy,0.0,10.0
4/18/2022,4,EWR,Partly cloudy,0.0,10.0
4/18/2022,5,EWR,Partly cloudy,0.0,10.0
4/18/2022,6,EWR,Partly cloudy,0.0,10.0
4/18/2022,7,EWR,Partly cloudy,0.0,10.0
4/18/2022,8,EWR,Partly cloudy,0.0,10.0
4/18/2022,9,EWR,Partly cloudy,0.0,10.0
4/18/2022,10,EWR,Partly cloudy,0.0,10.0
4/18/2022,11,EWR,Overcast skies,0.0,10.0
4/18/2022,12,EWR,Partly cloudy,0.0,10.0
4/18/2022,13,EWR,Partly cloudy,0.0,10.0
4/18/2022,14,EWR,Partly cloudy,0.0,10.0
4/18/2022,15,EWR,Partly cloudy,0.0,10.0
4/18/2022,16,EWR,Overcast skies,0.0,10.0
4/18/2022,17,EWR,Partly cloudy,0.0,10.0
4/18/2022,18,EWR,Raining,0.0,7.0
4/18/2022,19,EWR,Raining,0.0,10.0
4/18/2022,20,EWR,Raining,0.0,10.0
4/18/2022,21,EWR,Raining,0.0,4.0
4/18/2022,22,EWR,Raining,0.4,4.0
4/18/2022,23,EWR,Raining,0.2,4.0
4/19/2022,0,EWR,Raining,0.4,3.0
4/19/2022,1,EWR,Raining,0.8,3.0
4/19/2022,2,EWR,Raining,0.3,3.0
4/19/2022,3,EWR,Raining,0.1,4.0
4/19/2022,4,EWR,Raining,0.0,4.0
4/19/2022,5,EWR,Raining,0.0,4.0
4/19/2022,6,EWR,Raining,0.0,7.0
4/19/2022,7,EWR,Partly cloudy,0.0,9.7
4/19/2022,8,EWR,Partly cloudy,0.0,10.0
4/19/2022,9,EWR,Partly cloudy,0.0,10.0
4/19/2022,10,EWR,Partly cloudy,0.0,10.0
4/19/2022,11,EWR,Partly cloudy,0.0,10.0
4/19/2022,12,EWR,Partly cloudy,0.0,10.0
4/19/2022,13,EWR,Partly cloudy,0.0,10.0
4/19/2022,14,EWR,Overcast skies,0.0,10.0
4/19/2022,15,EWR,Partly cloudy,0.0,10.0
4/19/2022,16,EWR,Partly cloudy,0.0,10.0
4/19/2022,17,EWR,Raining,0.0,10.0
4/19/2022,18,EWR,Raining,0.0,10.0
4/19/2022,19,EWR,Raining,0.0,10.0
4/19/2022,20,EWR,Partly cloudy,0.0,10.0
4/19/2022,21,EWR,Partly cloudy,0.0,10.0
4/19/2022,22,EWR,Partly cloudy,0.0,10.0
4/19/2022,23,EWR,Partly cloudy,0.0,10.0
4/20/2022,0,EWR,Partly cloudy,0.0,10.0
4/20/2022,1,EWR,Partly cloudy,0.0,10.0
4/20/2022,2,EWR,Partly cloudy,0.0,10.0
4/20/2022,3,EWR,Partly cloudy,0.0,10.0
4/20/2022,4,EWR,Partly cloudy,0.0,10.0
4/20/2022,5,EWR,Partly cloudy,0.0,10.0
4/20/2022,6,EWR,Partly cloudy,0.0,10.0
4/20/2022,7,EWR,Partly cloudy,0.0,10.0
4/20/2022,8,EWR,Partly cloudy,0.0,10.0
4/20/2022,9,EWR,Partly cloudy,0.0,10.0
4/20/2022,10,EWR,Partly cloudy,0.0,10.0
4/20/2022,11,EWR,Partly cloudy,0.0,10.0
4/20/2022,12,EWR,Partly cloudy,0.0,10.0
4/20/2022,13,EWR,Partly cloudy,0.0,10.0
4/20/2022,14,EWR,Partly cloudy,0.0,10.0
4/20/2022,15,EWR,Partly cloudy,0.0,10.0
4/20/2022,16,EWR,Partly cloudy,0.0,10.0
4/20/2022,17,EWR,Partly cloudy,0.0,10.0
4/20/2022,18,EWR,Partly cloudy,0.0,10.0
4/20/2022,19,EWR,Partly cloudy,0.0,10.0
4/20/2022,20,EWR,Partly cloudy,0.0,10.0
4/20/2022,21,EWR,Partly cloudy,0.0,10.0
4/20/2022,22,EWR,Partly cloudy,0.0,10.0
4/20/2022,23,EWR,Partly cloudy,0.0,10.0
4/21/2022,0,EWR,Partly cloudy,0.0,10.0
4/21/2022,1,EWR,Partly cloudy,0.0,10.0
4/21/2022,2,EWR,Partly cloudy,0.0,10.0
4/21/2022,3,EWR,Partly cloudy,0.0,10.0
4/21/2022,4,EWR,Partly cloudy,0.0,10.0
4/21/2022,5,EWR,Partly cloudy,0.0,10.0
4/21/2022,6,EWR,Partly cloudy,0.0,10.0
4/21/2022,7,EWR,Partly cloudy,0.0,10.0
4/21/2022,8,EWR,Partly cloudy,0.0,10.0
4/21/2022,9,EWR,Partly cloudy,0.0,10.0
4/21/2022,10,EWR,Partly cloudy,0.0,10.0
4/21/2022,11,EWR,Partly cloudy,0.0,10.0
4/21/2022,12,EWR,Partly cloudy,0.0,10.0
4/21/2022,13,EWR,Partly cloudy,0.0,10.0
4/21/2022,14,EWR,Partly cloudy,0.0,10.0
4/21/2022,15,EWR,Partly cloudy,0.0,10.0
4/21/2022,16,EWR,Partly cloudy,0.0,10.0
4/21/2022,17,EWR,Partly cloudy,0.0,10.0
4/21/2022,18,EWR,Partly cloudy,0.0,10.0
4/21/2022,19,EWR,Partly cloudy,0.0,10.0
4/21/2022,20,EWR,Partly cloudy,0.0,10.0
4/21/2022,21,EWR,Partly cloudy,0.0,10.0
4/21/2022,22,EWR,Partly cloudy,0.0,10.0
4/21/2022,23,EWR,Partly cloudy,0.0,10.0
4/22/2022,0,EWR,Partly cloudy,0.0,10.0
4/22/2022,1,EWR,Partly cloudy,0.0,10.0
4/22/2022,2,EWR,Partly cloudy,0.0,10.0
4/22/2022,3,EWR,Partly cloudy,0.0,10.0
4/22/2022,4,EWR,Partly cloudy,0.0,10.0
4/22/2022,5,EWR,Partly cloudy,0.0,10.0
4/22/2022,6,EWR,Partly cloudy,0.0,10.0
4/22/2022,7,EWR,Partly cloudy,0.0,10.0
4/22/2022,8,EWR,Partly cloudy,0.0,10.0
4/22/2022,9,EWR,Partly cloudy,0.0,10.0
4/22/2022,10,EWR,Partly cloudy,0.0,10.0
4/22/2022,11,EWR,Partly cloudy,0.0,10.0
4/22/2022,12,EWR,Partly cloudy,0.0,10.0
4/22/2022,13,EWR,Partly cloudy,0.0,10.0
4/22/2022,14,EWR,Partly cloudy,0.0,10.0
4/22/2022,15,EWR,Partly cloudy,0.0,10.0
4/22/2022,16,EWR,Partly cloudy,0.0,10.0
4/22/2022,17,EWR,Partly cloudy,0.0,10.0
4/22/2022,18,EWR,Partly cloudy,0.0,10.0
4/22/2022,19,EWR,Partly cloudy,0.0,10.0
4/22/2022,20,EWR,Partly cloudy,0.0,10.0
4/22/2022,21,EWR,Partly cloudy,0.0,10.0
4/22/2022,22,EWR,Partly cloudy,0.0,10.0
4/22/2022,23,EWR,Partly cloudy,0.0,10.0
4/23/2022,0,EWR,Partly cloudy,0.0,10.0
4/23/2022,1,EWR,Partly cloudy,0.0,10.0
4/23/2022,2,EWR,Partly cloudy,0.0,10.0
4/23/2022,3,EWR,Partly cloudy,0.0,10.0
4/23/2022,4,EWR,Partly cloudy,0.0,10.0
4/23/2022,5,EWR,Partly cloudy,0.0,10.0
4/23/2022,6,EWR,Partly cloudy,0.0,10.0
4/23/2022,7,EWR,Partly cloudy,0.0,10.0
4/23/2022,8,EWR,Partly cloudy,0.0,10.0
4/23/2022,9,EWR,Partly cloudy,0.0,10.0
4/23/2022,10,EWR,Partly cloudy,0.0,10.0
4/23/2022,11,EWR,Partly cloudy,0.0,10.0
4/23/2022,12,EWR,Partly cloudy,0.0,10.0
4/23/2022,13,EWR,Partly cloudy,0.0,10.0
4/23/2022,14,EWR,Partly cloudy,0.0,10.0
4/23/2022,15,EWR,Partly cloudy,0.0,10.0
4/23/2022,16,EWR,Partly cloudy,0.0,10.0
4/23/2022,17,EWR,Partly cloudy,0.0,10.0
4/23/2022,18,EWR,Overcast skies,0.0,10.0
4/23/2022,19,EWR,Overcast skies,0.0,10.0
4/23/2022,20,EWR,Partly cloudy,0.0,10.0
4/23/2022,21,EWR,Overcast skies,0.0,10.0
4/23/2022,22,EWR,Partly cloudy,0.0,10.0
4/23/2022,23,EWR,Partly cloudy,0.0,10.0
4/24/2022,0,EWR,Overcast skies,0.0,10.0
4/24/2022,1,EWR,Partly cloudy,0.0,10.0
4/24/2022,2,EWR,Partly cloudy,0.0,10.0
4/24/2022,3,EWR,Partly cloudy,0.0,10.0
4/24/2022,4,EWR,Partly cloudy,0.0,10.0
4/24/2022,5,EWR,Partly cloudy,0.0,10.0
4/24/2022,6,EWR,Partly cloudy,0.0,10.0
4/24/2022,7,EWR,Partly cloudy,0.0,10.0
4/24/2022,8,EWR,Partly cloudy,0.0,10.0
4/24/2022,9,EWR,Partly cloudy,0.0,10.0
4/24/2022,10,EWR,Partly cloudy,0.0,10.0
4/24/2022,11,EWR,Partly cloudy,0.0,10.0
4/24/2022,12,EWR,Partly cloudy,0.0,10.0
4/24/2022,13,EWR,Partly cloudy,0.0,10.0
4/24/2022,14,EWR,Partly cloudy,0.0,10.0
4/24/2022,15,EWR,Partly cloudy,0.0,10.0
4/24/2022,16,EWR,Partly cloudy,0.0,10.0
4/24/2022,17,EWR,Partly cloudy,0.0,10.0
4/24/2022,18,EWR,Partly cloudy,0.0,10.0
4/24/2022,19,EWR,Partly cloudy,0.0,10.0
4/24/2022,20,EWR,Partly cloudy,0.0,10.0
4/24/2022,21,EWR,Partly cloudy,0.0,10.0
4/24/2022,22,EWR,Partly cloudy,0.0,10.0
4/24/2022,23,EWR,Partly cloudy,0.0,10.0
4/25/2022,0,EWR,Partly cloudy,0.0,10.0
4/25/2022,1,EWR,Partly cloudy,0.0,10.0
4/25/2022,2,EWR,Partly cloudy,0.0,10.0
4/25/2022,3,EWR,Partly cloudy,0.0,10.0
4/25/2022,4,EWR,Partly cloudy,0.0,10.0
4/25/2022,5,EWR,Partly cloudy,0.0,10.0
4/25/2022,6,EWR,Partly cloudy,0.0,10.0
4/25/2022,7,EWR,Overcast skies,0.0,10.0
4/25/2022,8,EWR,Overcast skies,0.0,10.0
4/25/2022,9,EWR,Overcast skies,0.0,10.0
4/25/2022,10,EWR,Overcast skies,0.0,10.0
4/25/2022,11,EWR,Overcast skies,0.0,10.0
4/25/2022,12,EWR,Overcast skies,0.0,10.0
4/25/2022,13,EWR,Overcast skies,0.0,10.0
4/25/2022,14,EWR,Overcast skies,0.0,10.0
4/25/2022,15,EWR,Overcast skies,0.0,10.0
4/25/2022,16,EWR,Overcast skies,0.0,10.0
4/25/2022,17,EWR,Overcast skies,0.0,10.0
4/25/2022,18,EWR,Overcast skies,0.0,10.0
4/25/2022,19,EWR,Overcast skies,0.0,10.0
4/25/2022,20,EWR,Overcast skies,0.0,10.0
4/25/2022,21,EWR,Overcast skies,0.0,10.0
4/25/2022,22,EWR,Overcast skies,0.0,10.0
4/25/2022,23,EWR,Overcast skies,0.0,10.0
4/26/2022,0,EWR,Overcast skies,0.0,10.0
4/26/2022,1,EWR,Overcast skies,0.0,10.0
4/26/2022,2,EWR,Overcast skies,0.0,10.0
4/26/2022,3,EWR,Overcast skies,0.0,10.0
4/26/2022,4,EWR,Overcast skies,0.0,10.0
4/26/2022,5,EWR,Overcast skies,0.0,10.0
4/26/2022,6,EWR,Overcast skies,0.0,10.0
4/26/2022,7,EWR,Overcast skies,0.0,10.0
4/26/2022,8,EWR,Overcast skies,0.0,10.0
4/26/2022,9,EWR,Overcast skies,0.0,10.0
4/26/2022,10,EWR,Overcast skies,0.0,10.0
4/26/2022,11,EWR,Overcast skies,0.0,10.0
4/26/2022,12,EWR,Overcast skies,0.0,10.0
4/26/2022,13,EWR,Overcast skies,0.0,10.0
4/26/2022,14,EWR,Overcast skies,0.0,10.0
4/26/2022,15,EWR,Partly cloudy,0.0,10.0
4/26/2022,16,EWR,Partly cloudy,0.0,10.0
4/26/2022,17,EWR,Partly cloudy,0.0,10.0
4/26/2022,18,EWR,Raining,0.0,10.0
4/26/2022,19,EWR,Overcast skies,0.0,10.0
4/26/2022,20,EWR,Raining,0.0,9.0
4/26/2022,21,EWR,Raining,0.0,10.0
4/26/2022,22,EWR,Raining,0.0,9.0
4/26/2022,23,EWR,Partly cloudy,0.0,10.0
4/27/2022,0,EWR,Partly cloudy,0.0,10.0
4/27/2022,1,EWR,Partly cloudy,0.0,10.0
4/27/2022,2,EWR,Partly cloudy,0.0,10.0
4/27/2022,3,EWR,Partly cloudy,0.0,10.0
4/27/2022,4,EWR,Partly cloudy,0.0,10.0
4/27/2022,5,EWR,Partly cloudy,0.0,10.0
4/27/2022,6,EWR,Partly cloudy,0.0,10.0
4/27/2022,7,EWR,Partly cloudy,0.0,10.0
4/27/2022,8,EWR,Partly cloudy,0.0,10.0
4/27/2022,9,EWR,Partly cloudy,0.0,10.0
4/27/2022,10,EWR,Partly cloudy,0.0,10.0
4/27/2022,11,EWR,Partly cloudy,0.0,10.0
4/27/2022,12,EWR,Partly cloudy,0.0,10.0
4/27/2022,13,EWR,Partly cloudy,0.0,10.0
4/27/2022,14,EWR,Partly cloudy,0.0,10.0
4/27/2022,15,EWR,Partly cloudy,0.0,10.0
4/27/2022,16,EWR,Partly cloudy,0.0,10.0
4/27/2022,17,EWR,Partly cloudy,0.0,10.0
4/27/2022,18,EWR,Partly cloudy,0.0,10.0
4/27/2022,19,EWR,Partly cloudy,0.0,10.0
4/27/2022,20,EWR,Partly cloudy,0.0,10.0
4/27/2022,21,EWR,Partly cloudy,0.0,10.0
4/27/2022,22,EWR,Partly cloudy,0.0,10.0
4/27/2022,23,EWR,Partly cloudy,0.0,10.0
4/28/2022,0,EWR,Partly cloudy,0.0,10.0
4/28/2022,1,EWR,Partly cloudy,0.0,10.0
4/28/2022,2,EWR,Partly cloudy,0.0,10.0
4/28/2022,3,EWR,Partly cloudy,0.0,10.0
4/28/2022,4,EWR,Partly cloudy,0.0,10.0
4/28/2022,5,EWR,Partly cloudy,0.0,10.0
4/28/2022,6,EWR,Partly cloudy,0.0,10.0
4/28/2022,7,EWR,Partly cloudy,0.0,10.0
4/28/2022,8,EWR,Partly cloudy,0.0,10.0
4/28/2022,9,EWR,Partly cloudy,0.0,10.0
4/28/2022,10,EWR,Partly cloudy,0.0,10.0
4/28/2022,11,EWR,Partly cloudy,0.0,10.0
4/28/2022,12,EWR,Partly cloudy,0.0,10.0
4/28/2022,13,EWR,Clear skies,0.0,10.0
4/28/2022,14,EWR,Clear skies,0.0,10.0
4/28/2022,15,EWR,Clear skies,0.0,10.0
4/28/2022,16,EWR,Clear skies,0.0,10.0
4/28/2022,17,EWR,Clear skies,0.0,10.0
4/28/2022,18,EWR,Clear skies,0.0,10.0
4/28/2022,19,EWR,Partly cloudy,0.0,10.0
4/28/2022,20,EWR,Clear skies,0.0,10.0
4/28/2022,21,EWR,Clear skies,0.0,10.0
4/28/2022,22,EWR,Clear skies,0.0,10.0
4/28/2022,23,EWR,Clear skies,0.0,10.0
4/29/2022,0,EWR,Clear skies,0.0,10.0
4/29/2022,1,EWR,Clear skies,0.0,10.0
4/29/2022,2,EWR,Clear skies,0.0,10.0
4/29/2022,3,EWR,Clear skies,0.0,10.0
4/29/2022,4,EWR,Clear skies,0.0,10.0
4/29/2022,5,EWR,Clear skies,0.0,10.0
4/29/2022,6,EWR,Partly cloudy,0.0,10.0
4/29/2022,7,EWR,Partly cloudy,0.0,10.0
4/29/2022,8,EWR,Partly cloudy,0.0,10.0
4/29/2022,9,EWR,Partly cloudy,0.0,10.0
4/29/2022,10,EWR,Partly cloudy,0.0,10.0
4/29/2022,11,EWR,Partly cloudy,0.0,10.0
4/29/2022,12,EWR,Partly cloudy,0.0,10.0
4/29/2022,13,EWR,Partly cloudy,0.0,10.0
4/29/2022,14,EWR,Partly cloudy,0.0,10.0
4/29/2022,15,EWR,Partly cloudy,0.0,10.0
4/29/2022,16,EWR,Partly cloudy,0.0,10.0
4/29/2022,17,EWR,Clear skies,0.0,10.0
4/29/2022,18,EWR,Clear skies,0.0,10.0
4/29/2022,19,EWR,Clear skies,0.0,10.0
4/29/2022,20,EWR,Clear skies,0.0,10.0
4/29/2022,21,EWR,Clear skies,0.0,10.0
4/29/2022,22,EWR,Clear skies,0.0,10.0
4/29/2022,23,EWR,Clear skies,0.0,10.0
4/30/2022,0,EWR,Clear skies,0.0,10.0
4/30/2022,1,EWR,Clear skies,0.0,10.0
4/30/2022,2,EWR,Clear skies,0.0,10.0
4/30/2022,3,EWR,Clear skies,0.0,10.0
4/30/2022,4,EWR,Clear skies,0.0,10.0
4/30/2022,5,EWR,Partly cloudy,0.0,10.0
4/30/2022,6,EWR,Clear skies,0.0,10.0
4/30/2022,7,EWR,Clear skies,0.0,10.0
4/30/2022,8,EWR,Clear skies,0.0,10.0
4/30/2022,9,EWR,Clear skies,0.0,10.0
4/30/2022,10,EWR,Clear skies,0.0,10.0
4/30/2022,11,EWR,Clear skies,0.0,10.0
4/30/2022,12,EWR,Clear skies,0.0,10.0
4/30/2022,13,EWR,Clear skies,0.0,10.0
4/30/2022,14,EWR,Clear skies,0.0,10.0
4/30/2022,15,EWR,Clear skies,0.0,10.0
4/30/2022,16,EWR,Partly cloudy,0.0,10.0
4/30/2022,17,EWR,Partly cloudy,0.0,10.0
4/30/2022,18,EWR,Partly cloudy,0.0,10.0
4/30/2022,19,EWR,Partly cloudy,0.0,10.0
4/30/2022,20,EWR,Partly cloudy,0.0,10.0
4/30/2022,21,EWR,Partly cloudy,0.0,10.0
4/30/2022,22,EWR,Partly cloudy,0.0,10.0
4/30/2022,23,EWR,Clear skies,0.0,10.0
5/1/2022,0,EWR,Clear skies,0.0,10.0
5/1/2022,1,EWR,Partly cloudy,0.0,10.0
5/1/2022,2,EWR,Partly cloudy,0.0,10.0
5/1/2022,3,EWR,Partly cloudy,0.0,10.0
5/1/2022,4,EWR,Clear skies,0.0,10.0
5/1/2022,5,EWR,Partly cloudy,0.0,10.0
5/1/2022,6,EWR,Partly cloudy,0.0,10.0
5/1/2022,7,EWR,Partly cloudy,0.0,10.0
5/1/2022,8,EWR,Partly cloudy,0.0,10.0
5/1/2022,9,EWR,Partly cloudy,0.0,10.0
5/1/2022,10,EWR,Partly cloudy,0.0,10.0
